"","age","gender","split","final"
"666",37,"M","01:25:30","02:55:25"
"667",29,"M","01:29:45","02:55:25"
"668",42,"M","01:23:58","02:55:28"
"669",39,"M","01:22:23","02:55:30"
"670",45,"M","01:26:16","02:55:32"
"671",40,"M","01:27:03","02:55:32"
"672",48,"M","01:26:08","02:55:33"
"673",42,"M","01:23:23","02:55:35"
"674",32,"M","01:22:28","02:55:37"
"675",30,"M","01:24:06","02:55:38"
"676",50,"M","01:25:00","02:55:41"
"677",32,"W","01:25:40","02:55:42"
"678",33,"M","01:26:35","02:55:43"
"679",49,"M","01:25:19","02:55:43"
"680",38,"W","01:26:36","02:55:43"
"681",51,"M","01:23:42","02:55:45"
"682",43,"M","01:22:33","02:55:46"
"683",30,"M","01:24:13","02:55:48"
"684",37,"W","01:26:59","02:55:49"
"685",44,"M","01:22:22","02:55:50"
"686",33,"M","01:24:20","02:55:51"
"687",52,"M","01:24:33","02:55:54"
"688",44,"M","01:25:26","02:55:54"
"689",40,"M","01:26:49","02:55:55"
"690",41,"W","01:24:25","02:55:56"
"691",25,"M","01:22:00","02:55:57"
"692",31,"M","01:23:19","02:55:57"
"693",42,"M","01:27:07","02:55:58"
"694",30,"W","01:27:02","02:56:00"
"695",45,"M","01:24:43","02:56:01"
"696",40,"M","01:23:55","02:56:06"
"697",30,"M","01:23:44","02:56:06"
"698",40,"M","01:27:16","02:56:07"
"699",42,"M","01:24:42","02:56:07"
"700",43,"M","01:24:49","02:56:09"
"701",32,"M","01:24:25","02:56:10"
"702",44,"M","01:26:52","02:56:13"
"703",34,"M","01:25:48","02:56:13"
"704",32,"M","01:24:17","02:56:15"
"705",40,"M","01:25:02","02:56:18"
"706",28,"M","01:20:54","02:56:19"
"707",27,"M","01:26:13","02:56:21"
"708",43,"M","01:23:07","02:56:22"
"709",28,"M","01:30:42","02:56:24"
"710",30,"M","01:20:27","02:56:26"
"711",42,"M","01:23:05","02:56:27"
"712",27,"M","01:24:16","02:56:28"
"713",42,"M","01:24:24","02:56:28"
"714",38,"M","01:27:36","02:56:28"
"715",39,"M","01:27:17","02:56:29"
"716",37,"M","01:24:15","02:56:30"
"717",42,"M","01:29:53","02:56:33"
"718",40,"M","01:26:08","02:56:35"
"719",41,"M","01:26:39","02:56:35"
"720",36,"M","01:23:39","02:56:35"
"721",29,"W","01:25:02","02:56:36"
"722",53,"M","01:25:07","02:56:36"
"723",42,"M","01:28:19","02:56:36"
"724",43,"M","01:22:27","02:56:37"
"725",42,"M","01:26:13","02:56:38"
"726",22,"W","01:26:02","02:56:39"
"727",41,"M","01:28:27","02:56:39"
"728",46,"M","01:24:03","02:56:41"
"729",26,"M","01:29:32","02:56:42"
"730",41,"M","01:22:29","02:56:44"
"731",26,"M","01:26:16","02:56:45"
"732",42,"M","01:26:17","02:56:47"
"733",36,"M","01:26:42","02:56:48"
"734",34,"M","01:23:18","02:56:48"
"735",49,"M","01:27:00","02:56:49"
"736",35,"M","01:27:37","02:56:49"
"737",36,"M","01:24:45","02:56:49"
"738",41,"M","01:22:38","02:56:50"
"739",38,"M","01:26:08","02:56:50"
"740",50,"M","01:23:59","02:56:51"
"741",41,"M","01:22:43","02:56:51"
"742",38,"M","01:25:42","02:56:52"
"743",28,"W","01:24:16","02:56:53"
"744",46,"M","01:26:17","02:56:54"
"745",29,"M","01:26:23","02:56:54"
"746",38,"M","01:27:14","02:56:56"
"747",44,"M","01:24:02","02:56:56"
"748",47,"M","01:24:37","02:56:57"
"749",33,"M","01:27:02","02:56:58"
"750",35,"M","01:23:37","02:56:58"
"751",42,"M","01:25:30","02:56:59"
"752",26,"M","01:28:12","02:57:01"
"753",44,"M","01:25:43","02:57:01"
"754",37,"M","01:27:27","02:57:03"
"755",38,"M","01:26:28","02:57:03"
"756",41,"W","01:28:01","02:57:04"
"757",46,"M","01:24:35","02:57:06"
"758",36,"M","01:27:39","02:57:09"
"759",25,"M","01:22:50","02:57:10"
"760",42,"M","01:28:24","02:57:13"
"761",40,"M","01:27:19","02:57:14"
"762",37,"M","01:24:54","02:57:17"
"763",28,"M","01:24:10","02:57:19"
"764",44,"M","01:24:29","02:57:20"
"765",42,"M","01:27:57","02:57:20"
"766",56,"M","01:26:13","02:57:20"
"767",33,"M","01:23:29","02:57:21"
"768",39,"M","01:25:36","02:57:23"
"769",50,"M","01:26:15","02:57:23"
"770",38,"M","01:30:08","02:57:24"
"771",42,"M","01:26:57","02:57:25"
"772",29,"M","01:24:09","02:57:26"
"773",32,"M","01:25:52","02:57:26"
"774",36,"M","01:26:56","02:57:27"
"775",32,"M","01:26:59","02:57:27"
"776",34,"M","01:24:34","02:57:27"
"777",43,"M","01:26:26","02:57:28"
"778",39,"M","01:25:15","02:57:29"
"779",42,"W","01:27:25","02:57:29"
"780",32,"M","01:27:02","02:57:30"
"781",49,"M","01:25:19","02:57:32"
"782",26,"M","01:20:44","02:57:35"
"783",40,"M","01:27:14","02:57:35"
"784",39,"M","01:23:32","02:57:37"
"785",58,"M","01:25:01","02:57:37"
"786",32,"M","01:28:40","02:57:37"
"787",47,"M","01:25:19","02:57:38"
"788",45,"M","01:25:52","02:57:39"
"789",36,"M","01:28:53","02:57:39"
"790",42,"M","01:28:46","02:57:40"
"791",47,"M","01:25:21","02:57:40"
"792",46,"M","01:27:21","02:57:41"
"793",34,"W","01:27:46","02:57:41"
"794",49,"M","01:27:57","02:57:41"
"795",45,"M","01:21:22","02:57:42"
"796",45,"M","01:24:50","02:57:43"
"797",52,"M","01:26:20","02:57:43"
"798",41,"M","01:23:15","02:57:44"
"799",32,"M","01:27:12","02:57:45"
"800",31,"M","01:25:24","02:57:46"
"801",39,"M","01:25:57","02:57:47"
"802",40,"M","01:25:35","02:57:47"
"803",35,"M","01:26:29","02:57:47"
"804",34,"M","01:27:50","02:57:48"
"805",32,"M","01:22:53","02:57:49"
"806",40,"M","01:26:18","02:57:50"
"807",37,"M","01:27:43","02:57:51"
"808",27,"M","01:21:44","02:57:53"
"809",46,"M","01:21:41","02:57:53"
"810",27,"W","01:25:48","02:57:53"
"811",42,"M","01:24:59","02:57:55"
"812",34,"M","01:26:35","02:57:55"
"813",32,"M","01:27:02","02:57:55"
"814",46,"M","01:28:58","02:57:57"
"815",25,"M","01:27:02","02:57:59"
"816",22,"M","01:23:41","02:57:59"
"817",34,"M","01:28:15","02:57:59"
"818",46,"M","01:26:59","02:58:00"
"819",31,"M","01:29:21","02:58:00"
"820",36,"M","01:27:15","02:58:02"
"821",32,"W","01:26:14","02:58:02"
"822",44,"M","01:26:30","02:58:02"
"823",41,"M","01:26:57","02:58:03"
"824",45,"M","01:25:57","02:58:03"
"825",33,"M","01:26:18","02:58:07"
"826",38,"M","01:24:29","02:58:09"
"827",31,"M","01:28:20","02:58:09"
"828",42,"M","01:27:31","02:58:09"
"829",45,"M","01:30:16","02:58:09"
"830",40,"M","01:24:35","02:58:10"
"831",41,"M","01:27:51","02:58:10"
"832",35,"M","01:26:33","02:58:12"
"833",31,"M","01:28:43","02:58:13"
"834",35,"M","01:27:14","02:58:14"
"835",35,"M","01:26:43","02:58:15"
"836",34,"M","01:26:23","02:58:16"
"837",49,"M","01:28:45","02:58:17"
"838",32,"M","01:26:35","02:58:20"
"839",33,"M","01:28:04","02:58:21"
"840",27,"M","01:28:46","02:58:22"
"841",48,"M","01:27:20","02:58:24"
"842",42,"M","01:29:12","02:58:24"
"843",30,"M","01:29:25","02:58:26"
"844",31,"M","01:29:22","02:58:28"
"845",27,"M","01:27:50","02:58:28"
"846",47,"M","01:23:34","02:58:30"
"847",46,"M","01:26:26","02:58:32"
"848",31,"M","01:29:46","02:58:33"
"849",44,"M","01:27:14","02:58:33"
"850",41,"M","01:27:56","02:58:35"
"851",34,"M","01:28:58","02:58:36"
"852",40,"M","01:25:05","02:58:39"
"853",24,"M","01:25:38","02:58:40"
"854",39,"M","01:23:05","02:58:40"
"855",40,"M","01:28:20","02:58:41"
"856",43,"M","01:28:36","02:58:41"
"857",41,"M","01:24:45","02:58:42"
"858",27,"M","01:26:31","02:58:42"
"859",30,"M","01:21:15","02:58:43"
"860",46,"M","01:26:29","02:58:44"
"861",36,"M","01:27:49","02:58:45"
"862",41,"M","01:27:40","02:58:45"
"863",36,"M","01:28:07","02:58:45"
"864",47,"M","01:25:57","02:58:46"
"865",31,"M","01:25:56","02:58:47"
"866",31,"M","01:28:39","02:58:48"
"867",37,"M","01:26:43","02:58:49"
"868",39,"M","01:23:59","02:58:49"
"869",34,"M","01:23:05","02:58:50"
"870",48,"M","01:27:35","02:58:50"
"871",42,"M","01:26:40","02:58:50"
"872",36,"M","01:23:03","02:58:50"
"873",40,"M","01:27:04","02:58:50"
"874",42,"M","01:29:57","02:58:51"
"875",33,"M","01:27:41","02:58:51"
"876",40,"M","01:29:06","02:58:52"
"877",44,"M","01:27:17","02:58:52"
"878",24,"M","01:22:58","02:58:53"
"879",38,"M","01:27:57","02:58:54"
"880",38,"M","01:27:46","02:58:56"
"881",45,"M","01:25:20","02:58:57"
"882",44,"M","01:27:57","02:58:57"
"883",20,"M","01:27:38","02:58:58"
"884",43,"M","01:27:07","02:59:00"
"885",42,"M","01:28:20","02:59:00"
"886",39,"M","01:26:03","02:59:01"
"887",45,"M","01:29:24","02:59:01"
"888",32,"M","01:27:00","02:59:01"
"889",45,"M","01:27:07","02:59:01"
"890",40,"M","01:28:29","02:59:02"
"891",25,"M","01:24:14","02:59:02"
"892",36,"M","01:27:23","02:59:02"
"893",55,"M","01:27:13","02:59:05"
"894",42,"W","01:24:31","02:59:06"
"895",27,"W","01:27:28","02:59:08"
"896",36,"M","01:24:35","02:59:09"
"897",41,"M","01:21:08","02:59:09"
"898",39,"M","01:24:38","02:59:09"
"899",43,"M","01:27:46","02:59:10"
"900",29,"M","01:25:37","02:59:11"
"901",30,"W","01:28:03","02:59:11"
"902",41,"M","01:26:08","02:59:14"
"903",33,"M","01:24:48","02:59:15"
"904",43,"M","01:29:00","02:59:16"
"905",48,"M","01:24:56","02:59:16"
"906",44,"M","01:25:23","02:59:17"
"907",46,"M","01:28:28","02:59:17"
"908",44,"M","01:27:22","02:59:17"
"909",39,"M","01:27:30","02:59:19"
"910",44,"M","01:28:02","02:59:19"
"911",30,"W","01:29:26","02:59:19"
"912",26,"M","01:23:12","02:59:20"
"913",38,"M","01:24:25","02:59:20"
"914",49,"M","01:25:54","02:59:20"
"915",29,"W","01:25:21","02:59:21"
"916",33,"W","01:26:56","02:59:22"
"917",38,"M","01:27:40","02:59:22"
"918",45,"M","01:25:37","02:59:23"
"919",29,"M","01:27:34","02:59:23"
"920",40,"M","01:26:05","02:59:24"
"921",44,"M","01:27:52","02:59:25"
"922",28,"M","01:29:16","02:59:25"
"923",38,"M","01:24:34","02:59:27"
"924",33,"M","01:25:28","02:59:27"
"925",46,"M","01:28:40","02:59:27"
"926",34,"M","01:30:05","02:59:29"
"927",35,"M","01:28:40","02:59:30"
"928",40,"M","01:27:41","02:59:31"
"929",24,"M","01:24:08","02:59:32"
"930",41,"M","01:31:07","02:59:33"
"931",35,"M","01:24:44","02:59:33"
"932",45,"M","01:27:44","02:59:34"
"933",53,"M","01:26:19","02:59:34"
"934",25,"M","01:20:18","02:59:36"
"935",28,"M","01:26:39","02:59:36"
"936",29,"M","01:29:20","02:59:37"
"937",27,"M","01:24:54","02:59:37"
"938",42,"M","01:29:06","02:59:38"
"939",46,"M","01:23:00","02:59:39"
"940",40,"M","01:26:25","02:59:40"
"941",35,"M","01:28:31","02:59:40"
"942",44,"M","01:27:19","02:59:41"
"943",32,"M","01:27:05","02:59:41"
"944",31,"M","01:27:57","02:59:45"
"945",45,"M","01:26:27","02:59:45"
"946",51,"M","01:28:00","02:59:45"
"947",39,"M","01:23:55","02:59:48"
"948",42,"M","01:25:11","02:59:50"
"949",37,"M","01:24:24","02:59:50"
"950",35,"M","01:27:28","02:59:50"
"951",32,"M","01:31:20","02:59:50"
"952",30,"M","01:17:58","02:59:51"
"953",42,"M","01:27:21","02:59:52"
"954",44,"M","01:27:00","02:59:52"
"955",43,"M","01:29:31","02:59:53"
"956",39,"M","01:29:49","02:59:54"
"957",43,"M","01:29:37","02:59:55"
"958",39,"M","01:26:31","02:59:55"
"959",50,"M","01:26:12","02:59:56"
"960",45,"M","01:27:47","02:59:56"
"961",46,"M","01:25:23","02:59:56"
"962",40,"M","01:22:55","02:59:56"
"963",53,"M","01:26:56","02:59:57"
"964",36,"M","01:26:17","02:59:57"
"965",46,"M","01:23:47","02:59:59"
"966",31,"M","01:28:52","03:00:00"
"967",30,"M","01:28:37","03:00:01"
"968",24,"M","01:27:45","03:00:01"
"969",35,"M","01:28:00","03:00:01"
"970",31,"W","01:25:08","03:00:02"
"971",45,"M","01:22:48","03:00:02"
"972",47,"M","01:27:54","03:00:05"
"973",34,"M","01:28:51","03:00:07"
"974",35,"M","01:27:38","03:00:08"
"975",30,"M","01:32:44","03:00:09"
"976",45,"M","01:26:06","03:00:10"
"977",41,"M","01:27:33","03:00:10"
"978",34,"M","01:25:48","03:00:11"
"979",35,"M","01:25:27","03:00:11"
"980",27,"M","01:25:33","03:00:12"
"981",30,"M","01:30:13","03:00:14"
"982",23,"M","01:26:50","03:00:14"
"983",38,"M","01:28:07","03:00:15"
"984",38,"M","01:29:49","03:00:16"
"985",40,"M","01:26:42","03:00:16"
"986",30,"M","01:24:46","03:00:16"
"987",54,"M","01:25:58","03:00:18"
"988",36,"M","01:25:06","03:00:20"
"989",20,"M","01:29:09","03:00:20"
"990",32,"M","01:28:28","03:00:21"
"991",38,"M","01:22:08","03:00:22"
"992",35,"M","01:25:32","03:00:25"
"993",27,"M","01:28:52","03:00:25"
"994",34,"M","01:29:51","03:00:27"
"995",39,"M","01:20:39","03:00:28"
"996",27,"M","01:29:14","03:00:28"
"997",42,"M","01:27:49","03:00:28"
"998",51,"M","01:26:04","03:00:29"
"999",41,"M","01:26:04","03:00:29"
"1000",24,"M","01:26:11","03:00:30"
"1001",60,"M","01:25:30","03:00:31"
"1002",36,"M","01:27:13","03:00:32"
"1003",42,"M","01:25:29","03:00:34"
"1004",48,"M","01:29:44","03:00:35"
"1005",48,"M","01:26:34","03:00:35"
"1006",45,"M","01:27:51","03:00:35"
"1007",36,"M","01:29:11","03:00:36"
"1008",39,"M","01:24:23","03:00:36"
"1009",28,"M","01:27:44","03:00:37"
"1010",31,"W","01:25:59","03:00:38"
"1011",39,"M","01:25:15","03:00:39"
"1012",44,"M","01:26:52","03:00:39"
"1013",50,"M","01:28:56","03:00:41"
"1014",40,"M","01:30:53","03:00:42"
"1015",41,"M","01:30:19","03:00:42"
"1016",21,"M","01:28:34","03:00:42"
"1017",33,"M","01:27:21","03:00:43"
"1018",29,"M","01:26:24","03:00:44"
"1019",33,"M","01:28:21","03:00:45"
"1020",41,"M","01:30:22","03:00:45"
"1021",39,"M","01:27:24","03:00:47"
"1022",46,"M","01:30:08","03:00:47"
"1023",32,"M","01:29:42","03:00:49"
"1024",27,"M","01:29:00","03:00:49"
"1025",41,"M","01:28:57","03:00:49"
"1026",51,"M","01:29:26","03:00:51"
"1027",44,"M","01:27:47","03:00:51"
"1028",41,"M","01:25:06","03:00:51"
"1029",25,"M","01:20:29","03:00:51"
"1030",38,"M","01:23:52","03:00:52"
"1031",30,"M","01:27:10","03:00:53"
"1032",34,"M","01:32:44","03:00:54"
"1033",32,"M","01:29:18","03:00:55"
"1034",28,"M","01:28:30","03:00:56"
"1035",37,"M","01:29:37","03:00:56"
"1036",33,"M","01:26:16","03:00:59"
"1037",39,"M","01:28:36","03:01:00"
"1038",46,"M","01:26:58","03:01:01"
"1039",30,"M","01:26:49","03:01:03"
"1040",31,"M","01:27:01","03:01:04"
"1041",32,"M","01:28:35","03:01:04"
"1042",52,"M","01:25:37","03:01:05"
"1043",55,"M","01:27:30","03:01:05"
"1044",40,"M","01:26:24","03:01:05"
"1045",46,"M","01:26:25","03:01:06"
"1046",45,"M","01:22:45","03:01:07"
"1047",48,"M","01:27:00","03:01:07"
"1048",42,"M","01:27:19","03:01:09"
"1049",26,"M","01:25:25","03:01:10"
"1050",47,"M","01:24:17","03:01:10"
"1051",51,"M","01:29:05","03:01:11"
"1052",41,"M","01:29:56","03:01:11"
"1053",31,"M","01:26:58","03:01:12"
"1054",31,"M","01:23:28","03:01:12"
"1055",27,"W","01:29:05","03:01:15"
"1056",33,"M","01:26:48","03:01:17"
"1057",32,"M","01:30:18","03:01:18"
"1058",36,"M","01:29:27","03:01:20"
"1059",38,"M","01:30:29","03:01:20"
"1060",30,"M","01:32:31","03:01:21"
"1061",33,"M","01:28:17","03:01:23"
"1062",35,"M","01:29:10","03:01:23"
"1063",31,"M","01:27:52","03:01:25"
"1064",45,"M","01:28:26","03:01:26"
"1065",36,"M","01:29:48","03:01:29"
"1066",39,"M","01:24:35","03:01:32"
"1067",41,"M","01:27:53","03:01:33"
"1068",42,"M","01:30:26","03:01:34"
"1069",29,"M","01:30:03","03:01:39"
"1070",39,"M","01:28:13","03:01:39"
"1071",25,"M","01:30:35","03:01:44"
"1072",42,"M","01:24:57","03:01:44"
"1073",39,"M","01:27:25","03:01:44"
"1074",38,"M","01:24:41","03:01:45"
"1075",48,"M","01:27:49","03:01:46"
"1076",40,"M","01:29:07","03:01:47"
"1077",40,"M","01:26:47","03:01:47"
"1078",38,"M","01:26:57","03:01:48"
"1079",40,"M","01:28:20","03:01:49"
"1080",38,"M","01:29:37","03:01:49"
"1081",30,"M","01:28:46","03:01:50"
"1082",42,"W","01:27:24","03:01:51"
"1083",35,"M","01:28:38","03:01:52"
"1084",43,"M","01:28:36","03:01:53"
"1085",32,"M","01:25:27","03:01:54"
"1086",34,"M","01:24:22","03:01:54"
"1087",23,"M","01:20:10","03:01:55"
"1088",34,"W","01:27:56","03:01:55"
"1089",40,"M","01:31:09","03:01:56"
"1090",32,"M","01:32:32","03:01:56"
"1091",30,"M","01:26:01","03:01:57"
"1092",24,"M","01:24:59","03:01:58"
"1093",47,"M","01:25:09","03:01:59"
"1094",49,"M","01:29:33","03:02:00"
"1095",39,"M","01:25:40","03:02:01"
"1096",43,"M","01:27:40","03:02:01"
"1097",40,"M","01:31:01","03:02:02"
"1098",23,"M","01:23:10","03:02:04"
"1099",29,"M","01:29:19","03:02:05"
"1100",34,"M","01:27:15","03:02:05"
"1101",49,"M","01:25:19","03:02:06"
"1102",32,"M","01:29:23","03:02:06"
"1103",45,"M","01:28:46","03:02:06"
"1104",52,"M","01:26:49","03:02:08"
"1105",33,"M","01:30:19","03:02:09"
"1106",45,"M","01:27:41","03:02:12"
"1107",31,"M","01:26:05","03:02:12"
"1108",35,"M","01:26:03","03:02:15"
"1109",47,"M","01:28:26","03:02:16"
"1110",37,"M","01:27:29","03:02:17"
"1111",43,"M","01:27:34","03:02:18"
"1112",46,"M","01:26:31","03:02:19"
"1113",45,"M","01:24:50","03:02:20"
"1114",31,"M","01:27:16","03:02:21"
"1115",46,"M","01:29:00","03:02:25"
"1116",23,"M","01:27:04","03:02:26"
"1117",34,"M","01:27:05","03:02:26"
"1118",39,"M","01:29:09","03:02:27"
"1119",41,"M","01:29:52","03:02:29"
"1120",25,"W","01:29:27","03:02:29"
"1121",39,"M","01:31:04","03:02:29"
"1122",32,"M","01:24:49","03:02:29"
"1123",52,"M","01:24:16","03:02:31"
"1124",38,"M","01:27:31","03:02:31"
"1125",39,"M","01:27:26","03:02:31"
"1126",47,"M","01:26:43","03:02:34"
"1127",31,"M","01:27:31","03:02:35"
"1128",31,"M","01:29:56","03:02:38"
"1129",35,"M","01:27:51","03:02:39"
"1130",50,"M","01:28:45","03:02:39"
"1131",40,"M","01:24:48","03:02:41"
"1132",51,"M","01:28:03","03:02:42"
"1133",40,"M","01:29:16","03:02:42"
"1134",26,"M","01:29:00","03:02:42"
"1135",30,"M","01:21:30","03:02:43"
"1136",37,"M","01:30:05","03:02:44"
"1137",30,"M","01:24:56","03:02:44"
"1138",23,"M","01:26:33","03:02:45"
"1139",41,"M","01:27:55","03:02:46"
"1140",46,"M","01:24:05","03:02:46"
"1141",33,"M","01:23:26","03:02:47"
"1142",42,"M","01:26:11","03:02:47"
"1143",22,"M","01:35:19","03:02:49"
"1144",44,"M","01:27:58","03:02:50"
"1145",36,"M","01:25:43","03:02:51"
"1146",36,"M","01:30:12","03:02:51"
"1147",22,"W","01:29:20","03:02:52"
"1148",56,"M","01:28:33","03:02:53"
"1149",51,"M","01:27:53","03:02:53"
"1150",25,"W","01:28:19","03:02:54"
"1151",45,"M","01:27:47","03:02:54"
"1152",42,"M","01:27:45","03:02:55"
"1153",48,"M","01:31:26","03:02:58"
"1154",40,"M","01:26:14","03:03:02"
"1155",41,"M","01:32:00","03:03:04"
"1156",43,"M","01:24:01","03:03:04"
"1157",29,"M","01:25:17","03:03:06"
"1158",38,"M","01:27:45","03:03:07"
"1159",39,"M","01:12:11","03:03:08"
"1160",35,"M","01:30:10","03:03:08"
"1161",35,"M","01:30:38","03:03:08"
"1162",34,"M","01:29:23","03:03:11"
"1163",41,"M","01:28:15","03:03:12"
"1164",47,"M","01:24:48","03:03:15"
"1165",35,"M","01:28:50","03:03:15"
"1166",24,"M","01:33:02","03:03:15"
"1167",42,"M","01:30:46","03:03:15"
"1168",42,"M","01:27:42","03:03:15"
"1169",42,"M","01:26:47","03:03:19"
"1170",46,"M","01:28:57","03:03:21"
"1171",41,"M","01:28:59","03:03:21"
"1172",36,"W","01:29:49","03:03:23"
"1173",44,"M","01:25:42","03:03:23"
"1174",20,"M","01:17:41","03:03:23"
"1175",41,"M","01:27:00","03:03:24"
"1176",45,"M","01:29:17","03:03:25"
"1177",33,"M","01:32:22","03:03:27"
"1178",34,"W","01:28:38","03:03:27"
"1179",45,"M","01:27:26","03:03:27"
"1180",29,"M","01:29:22","03:03:27"
"1181",42,"M","01:29:19","03:03:27"
"1182",35,"M","01:26:03","03:03:27"
"1183",51,"M","01:28:24","03:03:27"
"1184",31,"M","01:29:42","03:03:28"
"1185",47,"M","01:30:49","03:03:29"
"1186",31,"M","01:27:44","03:03:31"
"1187",44,"M","01:27:36","03:03:31"
"1188",37,"M","01:30:43","03:03:31"
"1189",37,"M","01:27:26","03:03:32"
"1190",22,"M","01:26:14","03:03:34"
"1191",54,"M","01:30:37","03:03:36"
"1192",45,"M","01:28:52","03:03:36"
"1193",34,"M","01:29:36","03:03:38"
"1194",37,"M","01:28:12","03:03:39"
"1195",37,"M","01:24:10","03:03:40"
"1196",43,"M","01:26:30","03:03:40"
"1197",40,"M","01:29:57","03:03:40"
"1198",44,"M","01:28:08","03:03:42"
"1199",43,"M","01:30:17","03:03:44"
"1200",33,"M","01:31:38","03:03:45"
"1201",42,"M","01:30:11","03:03:46"
"1202",30,"M","01:29:33","03:03:47"
"1203",37,"M","01:25:30","03:03:47"
"1204",42,"W","01:28:56","03:03:47"
"1205",46,"M","01:28:31","03:03:51"
"1206",44,"M","01:27:06","03:03:55"
"1207",43,"M","01:28:55","03:03:56"
"1208",32,"M","01:29:16","03:03:57"
"1209",40,"M","01:30:36","03:03:57"
"1210",42,"M","01:28:59","03:04:01"
"1211",40,"M","01:29:03","03:04:02"
"1212",45,"M","01:28:33","03:04:04"
"1213",39,"M","01:28:18","03:04:04"
"1214",41,"M","01:30:18","03:04:05"
"1215",37,"M","01:31:09","03:04:06"
"1216",40,"M","01:30:50","03:04:06"
"1217",42,"M","01:31:13","03:04:07"
"1218",44,"M","01:27:27","03:04:09"
"1219",25,"M","01:26:25","03:04:11"
"1220",39,"M","01:28:03","03:04:11"
"1221",30,"M","01:30:46","03:04:12"
"1222",41,"M","01:27:46","03:04:12"
"1223",39,"M","01:25:24","03:04:13"
"1224",33,"M","01:25:41","03:04:13"
"1225",24,"W","01:32:43","03:04:14"
"1226",24,"M","01:18:52","03:04:14"
"1227",43,"M","01:29:44","03:04:14"
"1228",31,"M","01:28:11","03:04:15"
"1229",41,"M","01:21:43","03:04:18"
"1230",22,"M","01:27:26","03:04:18"
"1231",31,"M","01:29:37","03:04:19"
"1232",33,"M","01:30:48","03:04:19"
"1233",46,"M","01:24:17","03:04:20"
"1234",37,"M","01:31:19","03:04:20"
"1235",41,"M","01:29:22","03:04:21"
"1236",32,"M","01:28:00","03:04:22"
"1237",35,"M","01:30:15","03:04:23"
"1238",44,"M","01:28:38","03:04:24"
"1239",39,"M","01:25:12","03:04:25"
"1240",30,"M","01:16:08","03:04:26"
"1241",26,"M","01:26:47","03:04:29"
"1242",54,"M","01:29:40","03:04:30"
"1243",50,"W","01:30:37","03:04:31"
"1244",30,"M","01:21:29","03:04:35"
"1245",40,"M","01:25:12","03:04:35"
"1246",32,"M","01:24:56","03:04:35"
"1247",45,"M","01:28:24","03:04:36"
"1248",44,"M","01:29:42","03:04:37"
"1249",34,"M","01:30:03","03:04:38"
"1250",42,"M","01:28:38","03:04:39"
"1251",44,"M","01:24:58","03:04:40"
"1252",32,"W","01:30:07","03:04:41"
"1253",35,"M","01:24:14","03:04:41"
"1254",38,"M","01:29:35","03:04:42"
"1255",33,"W","01:31:16","03:04:42"
"1256",37,"M","01:33:11","03:04:42"
"1257",36,"M","01:32:02","03:04:42"
"1258",26,"M","01:29:52","03:04:42"
"1259",43,"M","01:27:24","03:04:45"
"1260",34,"M","01:23:23","03:04:45"
"1261",37,"M","01:28:59","03:04:46"
"1262",34,"M","01:28:13","03:04:47"
"1263",36,"M","01:33:32","03:04:49"
"1264",37,"M","01:24:37","03:04:50"
"1265",45,"M","01:27:00","03:04:50"
"1266",34,"W","01:30:53","03:04:50"
"1267",48,"M","01:28:34","03:04:53"
"1268",33,"M","01:24:44","03:04:53"
"1269",40,"M","01:27:42","03:04:53"
"1270",39,"M","01:29:38","03:04:55"
"1271",34,"M","01:30:01","03:04:56"
"1272",26,"W","01:32:08","03:04:57"
"1273",47,"M","01:28:21","03:04:58"
"1274",46,"M","01:29:36","03:04:58"
"1275",44,"M","01:32:24","03:04:59"
"1276",40,"M","01:26:15","03:05:00"
"1277",48,"M","01:29:56","03:05:00"
"1278",28,"M","01:26:43","03:05:01"
"1279",34,"M","01:30:29","03:05:01"
"1280",44,"M","01:28:13","03:05:02"
