"","year","month","day","gender","births"
"876",1970,2,"22","M",4528
"877",1970,2,"23","F",5000
"878",1970,2,"23","M",5168
"879",1970,2,"24","F",5386
"880",1970,2,"24","M",5396
"881",1970,2,"25","F",5254
"882",1970,2,"25","M",5320
"883",1970,2,"26","F",5204
"884",1970,2,"26","M",5204
"885",1970,2,"27","F",4992
"886",1970,2,"27","M",5272
"887",1970,2,"28","F",4796
"888",1970,2,"28","M",4924
"889",1970,2,"29","F",38
"890",1970,2,"29","M",44
"891",1970,2,"30","F",20
"892",1970,2,"30","M",12
"893",1970,2,"31","F",8
"894",1970,2,"31","M",6
"895",1970,2,"99","F",100
"896",1970,2,"99","M",78
"897",1970,3,"1","F",4390
"898",1970,3,"1","M",4492
"899",1970,3,"2","F",5050
"900",1970,3,"2","M",5120
"901",1970,3,"3","F",5334
"902",1970,3,"3","M",5972
"903",1970,3,"4","F",5116
"904",1970,3,"4","M",5484
"905",1970,3,"5","F",4958
"906",1970,3,"5","M",5300
"907",1970,3,"6","F",5216
"908",1970,3,"6","M",5288
"909",1970,3,"7","F",4568
"910",1970,3,"7","M",4892
"911",1970,3,"8","F",4342
"912",1970,3,"8","M",4584
"913",1970,3,"9","F",5092
"914",1970,3,"9","M",5248
"915",1970,3,"10","F",5222
"916",1970,3,"10","M",5522
"917",1970,3,"11","F",5108
"918",1970,3,"11","M",5302
"919",1970,3,"12","F",5000
"920",1970,3,"12","M",5180
"921",1970,3,"13","F",4890
"922",1970,3,"13","M",5250
"923",1970,3,"14","F",4514
"924",1970,3,"14","M",4936
"925",1970,3,"15","F",4098
"926",1970,3,"15","M",4498
"927",1970,3,"16","F",4820
"928",1970,3,"16","M",5238
"929",1970,3,"17","F",5120
"930",1970,3,"17","M",5574
"931",1970,3,"18","F",4986
"932",1970,3,"18","M",5292
"933",1970,3,"19","F",4802
"934",1970,3,"19","M",5298
"935",1970,3,"20","F",5018
"936",1970,3,"20","M",5188
"937",1970,3,"21","F",4572
"938",1970,3,"21","M",4818
"939",1970,3,"22","F",4296
"940",1970,3,"22","M",4488
"941",1970,3,"23","F",5000
"942",1970,3,"23","M",5334
"943",1970,3,"24","F",5064
"944",1970,3,"24","M",5492
"945",1970,3,"25","F",4888
"946",1970,3,"25","M",5260
"947",1970,3,"26","F",4834
"948",1970,3,"26","M",5052
"949",1970,3,"27","F",4650
"950",1970,3,"27","M",5142
"951",1970,3,"28","F",4258
"952",1970,3,"28","M",4506
"953",1970,3,"29","F",4028
"954",1970,3,"29","M",4286
"955",1970,3,"30","F",4766
"956",1970,3,"30","M",5000
"957",1970,3,"31","F",5098
"958",1970,3,"31","M",5074
"959",1970,3,"99","F",100
"960",1970,3,"99","M",140
"961",1970,4,"1","F",4838
"962",1970,4,"1","M",5164
"963",1970,4,"2","F",4834
"964",1970,4,"2","M",5300
"965",1970,4,"3","F",4936
"966",1970,4,"3","M",5180
"967",1970,4,"4","F",4594
"968",1970,4,"4","M",4640
"969",1970,4,"5","F",4250
"970",1970,4,"5","M",4272
"971",1970,4,"6","F",4956
"972",1970,4,"6","M",5096
"973",1970,4,"7","F",5222
"974",1970,4,"7","M",5252
"975",1970,4,"8","F",4856
"976",1970,4,"8","M",5094
"977",1970,4,"9","F",4798
"978",1970,4,"9","M",5100
"979",1970,4,"10","F",4902
"980",1970,4,"10","M",5170
"981",1970,4,"11","F",4388
"982",1970,4,"11","M",4652
"983",1970,4,"12","F",3970
"984",1970,4,"12","M",4244
"985",1970,4,"13","F",4592
"986",1970,4,"13","M",4878
"987",1970,4,"14","F",4874
"988",1970,4,"14","M",5226
"989",1970,4,"15","F",4846
"990",1970,4,"15","M",4978
"991",1970,4,"16","F",4678
"992",1970,4,"16","M",4990
"993",1970,4,"17","F",4630
"994",1970,4,"17","M",5076
"995",1970,4,"18","F",4286
"996",1970,4,"18","M",4500
"997",1970,4,"19","F",4002
"998",1970,4,"19","M",4172
"999",1970,4,"20","F",4720
"1000",1970,4,"20","M",4854
"1001",1970,4,"21","F",4996
"1002",1970,4,"21","M",5102
"1003",1970,4,"22","F",4774
"1004",1970,4,"22","M",4940
"1005",1970,4,"23","F",4632
"1006",1970,4,"23","M",4886
"1007",1970,4,"24","F",4848
"1008",1970,4,"24","M",5012
"1009",1970,4,"25","F",4224
"1010",1970,4,"25","M",4600
"1011",1970,4,"26","F",3918
"1012",1970,4,"26","M",4360
"1013",1970,4,"27","F",4834
"1014",1970,4,"27","M",5076
"1015",1970,4,"28","F",5086
"1016",1970,4,"28","M",5214
"1017",1970,4,"29","F",4744
"1018",1970,4,"29","M",4984
"1019",1970,4,"30","F",4700
"1020",1970,4,"30","M",4984
"1021",1970,4,"31","F",26
"1022",1970,4,"31","M",18
"1023",1970,4,"99","F",54
"1024",1970,4,"99","M",68
"1025",1970,5,"1","F",4780
"1026",1970,5,"1","M",5166
"1027",1970,5,"2","F",4170
"1028",1970,5,"2","M",4570
"1029",1970,5,"3","F",3774
"1030",1970,5,"3","M",4262
"1031",1970,5,"4","F",4904
"1032",1970,5,"4","M",4848
"1033",1970,5,"5","F",4946
"1034",1970,5,"5","M",5190
"1035",1970,5,"6","F",4848
"1036",1970,5,"6","M",4864
"1037",1970,5,"7","F",4806
"1038",1970,5,"7","M",4826
"1039",1970,5,"8","F",4730
"1040",1970,5,"8","M",5106
"1041",1970,5,"9","F",4398
"1042",1970,5,"9","M",4598
"1043",1970,5,"10","F",3986
"1044",1970,5,"10","M",4442
"1045",1970,5,"11","F",5032
"1046",1970,5,"11","M",5048
"1047",1970,5,"12","F",5148
"1048",1970,5,"12","M",5288
"1049",1970,5,"13","F",4846
"1050",1970,5,"13","M",5180
"1051",1970,5,"14","F",4788
"1052",1970,5,"14","M",5024
"1053",1970,5,"15","F",4920
"1054",1970,5,"15","M",5294
"1055",1970,5,"16","F",4306
"1056",1970,5,"16","M",4640
"1057",1970,5,"17","F",3826
"1058",1970,5,"17","M",4204
"1059",1970,5,"18","F",4842
"1060",1970,5,"18","M",5180
"1061",1970,5,"19","F",5100
"1062",1970,5,"19","M",5336
"1063",1970,5,"20","F",4950
"1064",1970,5,"20","M",5094
"1065",1970,5,"21","F",5036
"1066",1970,5,"21","M",5208
"1067",1970,5,"22","F",5010
"1068",1970,5,"22","M",5352
"1069",1970,5,"23","F",4684
"1070",1970,5,"23","M",4740
"1071",1970,5,"24","F",4256
"1072",1970,5,"24","M",4462
"1073",1970,5,"25","F",5028
"1074",1970,5,"25","M",5048
"1075",1970,5,"26","F",5104
"1076",1970,5,"26","M",5494
"1077",1970,5,"27","F",4770
"1078",1970,5,"27","M",5264
"1079",1970,5,"28","F",4850
"1080",1970,5,"28","M",5190
"1081",1970,5,"29","F",4758
"1082",1970,5,"29","M",5226
"1083",1970,5,"30","F",4318
"1084",1970,5,"30","M",4550
"1085",1970,5,"31","F",3950
"1086",1970,5,"31","M",4438
"1087",1970,5,"99","F",72
"1088",1970,5,"99","M",72
"1089",1970,6,"1","F",5118
"1090",1970,6,"1","M",5006
"1091",1970,6,"2","F",5242
"1092",1970,6,"2","M",5640
"1093",1970,6,"3","F",5036
"1094",1970,6,"3","M",5234
"1095",1970,6,"4","F",4760
"1096",1970,6,"4","M",5204
"1097",1970,6,"5","F",4818
"1098",1970,6,"5","M",5242
"1099",1970,6,"6","F",4756
"1100",1970,6,"6","M",4760
"1101",1970,6,"7","F",4086
"1102",1970,6,"7","M",4414
"1103",1970,6,"8","F",4770
"1104",1970,6,"8","M",5176
"1105",1970,6,"9","F",5236
"1106",1970,6,"9","M",5528
"1107",1970,6,"10","F",5058
"1108",1970,6,"10","M",5272
"1109",1970,6,"11","F",5146
"1110",1970,6,"11","M",5372
"1111",1970,6,"12","F",5194
"1112",1970,6,"12","M",5580
"1113",1970,6,"13","F",4414
"1114",1970,6,"13","M",4798
"1115",1970,6,"14","F",4230
"1116",1970,6,"14","M",4384
"1117",1970,6,"15","F",5038
"1118",1970,6,"15","M",5178
"1119",1970,6,"16","F",5308
"1120",1970,6,"16","M",5570
"1121",1970,6,"17","F",5108
"1122",1970,6,"17","M",5502
"1123",1970,6,"18","F",5180
"1124",1970,6,"18","M",5340
"1125",1970,6,"19","F",5080
"1126",1970,6,"19","M",5310
"1127",1970,6,"20","F",4768
"1128",1970,6,"20","M",4832
"1129",1970,6,"21","F",4106
"1130",1970,6,"21","M",4462
"1131",1970,6,"22","F",4970
"1132",1970,6,"22","M",5382
"1133",1970,6,"23","F",5156
"1134",1970,6,"23","M",5522
"1135",1970,6,"24","F",5298
"1136",1970,6,"24","M",5346
"1137",1970,6,"25","F",5088
"1138",1970,6,"25","M",5238
"1139",1970,6,"26","F",5158
"1140",1970,6,"26","M",5464
"1141",1970,6,"27","F",4720
"1142",1970,6,"27","M",4952
"1143",1970,6,"28","F",4342
"1144",1970,6,"28","M",4386
"1145",1970,6,"29","F",4996
"1146",1970,6,"29","M",5510
"1147",1970,6,"30","F",5494
"1148",1970,6,"30","M",5884
"1149",1970,6,"31","F",14
"1150",1970,6,"31","M",14
"1151",1970,6,"99","F",102
"1152",1970,6,"99","M",86
"1153",1970,7,"1","F",5376
"1154",1970,7,"1","M",5732
"1155",1970,7,"2","F",5370
"1156",1970,7,"2","M",5864
"1157",1970,7,"3","F",5078
"1158",1970,7,"3","M",5438
"1159",1970,7,"4","F",4608
"1160",1970,7,"4","M",4772
"1161",1970,7,"5","F",4492
"1162",1970,7,"5","M",4528
"1163",1970,7,"6","F",4910
"1164",1970,7,"6","M",5608
"1165",1970,7,"7","F",5358
"1166",1970,7,"7","M",5934
"1167",1970,7,"8","F",5298
"1168",1970,7,"8","M",5598
"1169",1970,7,"9","F",5224
"1170",1970,7,"9","M",5492
"1171",1970,7,"10","F",5226
"1172",1970,7,"10","M",5636
"1173",1970,7,"11","F",4566
"1174",1970,7,"11","M",5124
"1175",1970,7,"12","F",4606
"1176",1970,7,"12","M",4578
"1177",1970,7,"13","F",5086
"1178",1970,7,"13","M",5482
"1179",1970,7,"14","F",5620
"1180",1970,7,"14","M",6208
"1181",1970,7,"15","F",5430
"1182",1970,7,"15","M",5648
"1183",1970,7,"16","F",5318
"1184",1970,7,"16","M",5730
"1185",1970,7,"17","F",5334
"1186",1970,7,"17","M",5604
"1187",1970,7,"18","F",4856
"1188",1970,7,"18","M",5110
"1189",1970,7,"19","F",4590
"1190",1970,7,"19","M",4930
"1191",1970,7,"20","F",5348
"1192",1970,7,"20","M",5634
"1193",1970,7,"21","F",5506
"1194",1970,7,"21","M",5942
"1195",1970,7,"22","F",5138
"1196",1970,7,"22","M",5544
"1197",1970,7,"23","F",5340
"1198",1970,7,"23","M",5504
"1199",1970,7,"24","F",5312
"1200",1970,7,"24","M",5644
"1201",1970,7,"25","F",4786
"1202",1970,7,"25","M",5080
"1203",1970,7,"26","F",4508
"1204",1970,7,"26","M",4958
"1205",1970,7,"27","F",5370
"1206",1970,7,"27","M",5682
"1207",1970,7,"28","F",5752
"1208",1970,7,"28","M",6106
"1209",1970,7,"29","F",5556
"1210",1970,7,"29","M",5798
"1211",1970,7,"30","F",5302
"1212",1970,7,"30","M",5754
"1213",1970,7,"31","F",5502
"1214",1970,7,"31","M",5798
"1215",1970,7,"99","F",106
"1216",1970,7,"99","M",120
"1217",1970,8,"1","F",4966
"1218",1970,8,"1","M",5450
"1219",1970,8,"2","F",4480
"1220",1970,8,"2","M",4802
"1221",1970,8,"3","F",5420
"1222",1970,8,"3","M",5760
"1223",1970,8,"4","F",5346
"1224",1970,8,"4","M",5834
"1225",1970,8,"5","F",5332
"1226",1970,8,"5","M",5540
"1227",1970,8,"6","F",5308
"1228",1970,8,"6","M",5528
"1229",1970,8,"7","F",5376
"1230",1970,8,"7","M",5646
"1231",1970,8,"8","F",4914
"1232",1970,8,"8","M",5318
"1233",1970,8,"9","F",4628
"1234",1970,8,"9","M",4830
"1235",1970,8,"10","F",5178
"1236",1970,8,"10","M",5668
"1237",1970,8,"11","F",5554
"1238",1970,8,"11","M",6012
"1239",1970,8,"12","F",5522
"1240",1970,8,"12","M",5962
"1241",1970,8,"13","F",5350
"1242",1970,8,"13","M",5710
"1243",1970,8,"14","F",5656
"1244",1970,8,"14","M",5882
"1245",1970,8,"15","F",4916
"1246",1970,8,"15","M",5320
"1247",1970,8,"16","F",4766
"1248",1970,8,"16","M",4850
"1249",1970,8,"17","F",5404
"1250",1970,8,"17","M",5628
"1251",1970,8,"18","F",5510
"1252",1970,8,"18","M",6138
"1253",1970,8,"19","F",5402
"1254",1970,8,"19","M",5732
"1255",1970,8,"20","F",5340
"1256",1970,8,"20","M",5528
"1257",1970,8,"21","F",5448
"1258",1970,8,"21","M",5602
"1259",1970,8,"22","F",4720
"1260",1970,8,"22","M",5238
"1261",1970,8,"23","F",4494
"1262",1970,8,"23","M",4780
"1263",1970,8,"24","F",5198
"1264",1970,8,"24","M",5258
"1265",1970,8,"25","F",5566
"1266",1970,8,"25","M",5818
"1267",1970,8,"26","F",5560
"1268",1970,8,"26","M",5746
"1269",1970,8,"27","F",5146
"1270",1970,8,"27","M",5518
"1271",1970,8,"28","F",5460
"1272",1970,8,"28","M",5544
"1273",1970,8,"29","F",4802
"1274",1970,8,"29","M",5240
"1275",1970,8,"30","F",4396
"1276",1970,8,"30","M",4996
"1277",1970,8,"31","F",5528
"1278",1970,8,"31","M",5550
"1279",1970,8,"99","F",108
"1280",1970,8,"99","M",104
"1281",1970,9,"1","F",5506
"1282",1970,9,"1","M",5844
"1283",1970,9,"2","F",5256
"1284",1970,9,"2","M",5680
"1285",1970,9,"3","F",5366
"1286",1970,9,"3","M",5722
"1287",1970,9,"4","F",5574
"1288",1970,9,"4","M",5792
"1289",1970,9,"5","F",4982
"1290",1970,9,"5","M",5234
"1291",1970,9,"6","F",4542
"1292",1970,9,"6","M",4944
"1293",1970,9,"7","F",4658
"1294",1970,9,"7","M",4906
"1295",1970,9,"8","F",5444
"1296",1970,9,"8","M",5866
"1297",1970,9,"9","F",5740
"1298",1970,9,"9","M",6120
"1299",1970,9,"10","F",5540
"1300",1970,9,"10","M",6114
"1301",1970,9,"11","F",5640
"1302",1970,9,"11","M",5952
"1303",1970,9,"12","F",4960
"1304",1970,9,"12","M",5258
"1305",1970,9,"13","F",4750
"1306",1970,9,"13","M",4794
"1307",1970,9,"14","F",5432
"1308",1970,9,"14","M",5872
"1309",1970,9,"15","F",5806
"1310",1970,9,"15","M",6098
"1311",1970,9,"16","F",5558
"1312",1970,9,"16","M",6146
"1313",1970,9,"17","F",5636
"1314",1970,9,"17","M",5836
"1315",1970,9,"18","F",5606
"1316",1970,9,"18","M",5940
"1317",1970,9,"19","F",5134
"1318",1970,9,"19","M",5358
"1319",1970,9,"20","F",4922
"1320",1970,9,"20","M",5054
"1321",1970,9,"21","F",5558
"1322",1970,9,"21","M",6056
"1323",1970,9,"22","F",5986
"1324",1970,9,"22","M",6480
"1325",1970,9,"23","F",5666
"1326",1970,9,"23","M",6132
"1327",1970,9,"24","F",5574
"1328",1970,9,"24","M",5874
"1329",1970,9,"25","F",5750
"1330",1970,9,"25","M",6166
"1331",1970,9,"26","F",4992
"1332",1970,9,"26","M",5412
"1333",1970,9,"27","F",4800
"1334",1970,9,"27","M",5016
"1335",1970,9,"28","F",5642
"1336",1970,9,"28","M",5698
"1337",1970,9,"29","F",5706
"1338",1970,9,"29","M",5858
"1339",1970,9,"30","F",5416
"1340",1970,9,"30","M",5828
"1341",1970,9,"31","F",40
"1342",1970,9,"31","M",34
"1343",1970,9,"99","F",116
"1344",1970,9,"99","M",114
"1345",1970,10,"1","F",5364
"1346",1970,10,"1","M",5418
"1347",1970,10,"2","F",5514
"1348",1970,10,"2","M",5696
"1349",1970,10,"3","F",5116
"1350",1970,10,"3","M",5376
"1351",1970,10,"4","F",4544
"1352",1970,10,"4","M",4828
"1353",1970,10,"5","F",5450
"1354",1970,10,"5","M",5598
"1355",1970,10,"6","F",5786
"1356",1970,10,"6","M",5796
"1357",1970,10,"7","F",5404
"1358",1970,10,"7","M",5616
"1359",1970,10,"8","F",5418
"1360",1970,10,"8","M",5354
"1361",1970,10,"9","F",5528
"1362",1970,10,"9","M",5668
"1363",1970,10,"10","F",4824
"1364",1970,10,"10","M",4966
"1365",1970,10,"11","F",4440
"1366",1970,10,"11","M",4774
"1367",1970,10,"12","F",5438
"1368",1970,10,"12","M",5578
"1369",1970,10,"13","F",5530
"1370",1970,10,"13","M",5706
"1371",1970,10,"14","F",5376
"1372",1970,10,"14","M",5506
"1373",1970,10,"15","F",5180
"1374",1970,10,"15","M",5464
"1375",1970,10,"16","F",5156
"1376",1970,10,"16","M",5548
"1377",1970,10,"17","F",4580
"1378",1970,10,"17","M",4910
"1379",1970,10,"18","F",4380
"1380",1970,10,"18","M",4544
"1381",1970,10,"19","F",5028
"1382",1970,10,"19","M",5472
"1383",1970,10,"20","F",5506
"1384",1970,10,"20","M",5632
"1385",1970,10,"21","F",5282
"1386",1970,10,"21","M",5434
"1387",1970,10,"22","F",5002
"1388",1970,10,"22","M",5476
"1389",1970,10,"23","F",5158
"1390",1970,10,"23","M",5496
"1391",1970,10,"24","F",4618
"1392",1970,10,"24","M",4980
"1393",1970,10,"25","F",4458
"1394",1970,10,"25","M",4808
"1395",1970,10,"26","F",5092
"1396",1970,10,"26","M",5524
"1397",1970,10,"27","F",5634
"1398",1970,10,"27","M",5322
"1399",1970,10,"28","F",4844
"1400",1970,10,"28","M",5418
"1401",1970,10,"29","F",4964
"1402",1970,10,"29","M",5158
"1403",1970,10,"30","F",5198
"1404",1970,10,"30","M",5416
"1405",1970,10,"31","F",4730
"1406",1970,10,"31","M",4862
"1407",1970,10,"99","F",266
"1408",1970,10,"99","M",270
"1409",1970,11,"1","F",4588
"1410",1970,11,"1","M",4482
"1411",1970,11,"2","F",5102
"1412",1970,11,"2","M",5466
"1413",1970,11,"3","F",5446
"1414",1970,11,"3","M",5700
"1415",1970,11,"4","F",5148
"1416",1970,11,"4","M",5474
"1417",1970,11,"5","F",5120
"1418",1970,11,"5","M",5334
"1419",1970,11,"6","F",5294
"1420",1970,11,"6","M",5428
"1421",1970,11,"7","F",4674
"1422",1970,11,"7","M",4786
"1423",1970,11,"8","F",4366
"1424",1970,11,"8","M",4766
"1425",1970,11,"9","F",5226
"1426",1970,11,"9","M",5336
"1427",1970,11,"10","F",5610
"1428",1970,11,"10","M",5718
"1429",1970,11,"11","F",5272
"1430",1970,11,"11","M",5340
"1431",1970,11,"12","F",5098
"1432",1970,11,"12","M",5606
"1433",1970,11,"13","F",5390
"1434",1970,11,"13","M",5460
"1435",1970,11,"14","F",4822
"1436",1970,11,"14","M",5006
"1437",1970,11,"15","F",4514
"1438",1970,11,"15","M",4768
"1439",1970,11,"16","F",5184
"1440",1970,11,"16","M",5506
"1441",1970,11,"17","F",5346
"1442",1970,11,"17","M",5836
"1443",1970,11,"18","F",5274
"1444",1970,11,"18","M",5640
"1445",1970,11,"19","F",5324
"1446",1970,11,"19","M",5504
"1447",1970,11,"20","F",5440
"1448",1970,11,"20","M",5686
"1449",1970,11,"21","F",4862
"1450",1970,11,"21","M",5064
"1451",1970,11,"22","F",4332
"1452",1970,11,"22","M",4594
"1453",1970,11,"23","F",5158
"1454",1970,11,"23","M",5782
"1455",1970,11,"24","F",5514
"1456",1970,11,"24","M",5638
"1457",1970,11,"25","F",5182
"1458",1970,11,"25","M",5360
"1459",1970,11,"26","F",4274
"1460",1970,11,"26","M",4438
"1461",1970,11,"27","F",4880
"1462",1970,11,"27","M",5158
"1463",1970,11,"28","F",4732
"1464",1970,11,"28","M",4938
"1465",1970,11,"29","F",4474
"1466",1970,11,"29","M",4716
"1467",1970,11,"30","F",5402
"1468",1970,11,"30","M",5724
"1469",1970,11,"31","F",14
"1470",1970,11,"31","M",20
"1471",1970,11,"99","F",150
"1472",1970,11,"99","M",118
"1473",1970,12,"1","F",5530
"1474",1970,12,"1","M",5798
"1475",1970,12,"2","F",5514
"1476",1970,12,"2","M",5666
"1477",1970,12,"3","F",5110
"1478",1970,12,"3","M",5258
"1479",1970,12,"4","F",5296
"1480",1970,12,"4","M",5576
"1481",1970,12,"5","F",4710
"1482",1970,12,"5","M",4900
"1483",1970,12,"6","F",4480
"1484",1970,12,"6","M",4792
"1485",1970,12,"7","F",5252
"1486",1970,12,"7","M",5468
"1487",1970,12,"8","F",5402
"1488",1970,12,"8","M",5818
"1489",1970,12,"9","F",5190
"1490",1970,12,"9","M",5518
"1491",1970,12,"10","F",5192
"1492",1970,12,"10","M",5564
"1493",1970,12,"11","F",5224
"1494",1970,12,"11","M",5480
"1495",1970,12,"12","F",4948
"1496",1970,12,"12","M",5092
"1497",1970,12,"13","F",4550
"1498",1970,12,"13","M",4654
"1499",1970,12,"14","F",5438
"1500",1970,12,"14","M",5632
"1501",1970,12,"15","F",5682
"1502",1970,12,"15","M",6202
"1503",1970,12,"16","F",5484
"1504",1970,12,"16","M",6102
"1505",1970,12,"17","F",5442
"1506",1970,12,"17","M",5792
"1507",1970,12,"18","F",5728
"1508",1970,12,"18","M",5980
"1509",1970,12,"19","F",5092
"1510",1970,12,"19","M",5426
"1511",1970,12,"20","F",4586
"1512",1970,12,"20","M",4736
"1513",1970,12,"21","F",5494
"1514",1970,12,"21","M",5878
"1515",1970,12,"22","F",5308
"1516",1970,12,"22","M",5700
"1517",1970,12,"23","F",4854
"1518",1970,12,"23","M",5216
"1519",1970,12,"24","F",4532
"1520",1970,12,"24","M",4588
"1521",1970,12,"25","F",4130
"1522",1970,12,"25","M",4360
"1523",1970,12,"26","F",4560
"1524",1970,12,"26","M",4806
"1525",1970,12,"27","F",4506
"1526",1970,12,"27","M",4808
"1527",1970,12,"28","F",5658
"1528",1970,12,"28","M",5982
"1529",1970,12,"29","F",6204
"1530",1970,12,"29","M",6244
"1531",1970,12,"30","F",5820
"1532",1970,12,"30","M",6112
"1533",1970,12,"31","F",5568
"1534",1970,12,"31","M",5642
"1535",1970,12,"99","F",184
"1536",1970,12,"99","M",220
"1537",1971,1,"1","F",4214
"1538",1971,1,"1","M",4634
"1539",1971,1,"2","F",4460
"1540",1971,1,"2","M",4766
"1541",1971,1,"3","F",4288
"1542",1971,1,"3","M",4510
"1543",1971,1,"4","F",4868
"1544",1971,1,"4","M",5176
"1545",1971,1,"5","F",5012
"1546",1971,1,"5","M",5526
"1547",1971,1,"6","F",4848
"1548",1971,1,"6","M",5298
"1549",1971,1,"7","F",4974
"1550",1971,1,"7","M",5056
"1551",1971,1,"8","F",5182
"1552",1971,1,"8","M",5304
"1553",1971,1,"9","F",4564
"1554",1971,1,"9","M",4716
"1555",1971,1,"10","F",4480
"1556",1971,1,"10","M",4636
"1557",1971,1,"11","F",5310
"1558",1971,1,"11","M",5514
"1559",1971,1,"12","F",5382
"1560",1971,1,"12","M",5682
"1561",1971,1,"13","F",5118
"1562",1971,1,"13","M",5546
"1563",1971,1,"14","F",5030
"1564",1971,1,"14","M",5334
"1565",1971,1,"15","F",5212
"1566",1971,1,"15","M",5662
"1567",1971,1,"16","F",4648
"1568",1971,1,"16","M",4942
"1569",1971,1,"17","F",4400
"1570",1971,1,"17","M",4406
"1571",1971,1,"18","F",5340
"1572",1971,1,"18","M",5634
"1573",1971,1,"19","F",5542
"1574",1971,1,"19","M",5478
"1575",1971,1,"20","F",5176
"1576",1971,1,"20","M",5422
"1577",1971,1,"21","F",5104
"1578",1971,1,"21","M",5388
"1579",1971,1,"22","F",5176
"1580",1971,1,"22","M",5554
"1581",1971,1,"23","F",4778
"1582",1971,1,"23","M",5024
"1583",1971,1,"24","F",4340
"1584",1971,1,"24","M",4654
"1585",1971,1,"25","F",5280
"1586",1971,1,"25","M",5278
"1587",1971,1,"26","F",5424
"1588",1971,1,"26","M",5572
"1589",1971,1,"27","F",5096
"1590",1971,1,"27","M",5346
"1591",1971,1,"28","F",4910
"1592",1971,1,"28","M",5482
"1593",1971,1,"29","F",4944
"1594",1971,1,"29","M",5330
"1595",1971,1,"30","F",4700
"1596",1971,1,"30","M",5072
"1597",1971,1,"31","F",4474
"1598",1971,1,"31","M",4590
"1599",1971,1,"99","F",8
"1600",1971,1,"99","M",12
"1601",1971,2,"1","F",5056
"1602",1971,2,"1","M",5354
"1603",1971,2,"2","F",5120
"1604",1971,2,"2","M",5684
"1605",1971,2,"3","F",5048
"1606",1971,2,"3","M",5248
"1607",1971,2,"4","F",4872
"1608",1971,2,"4","M",5298
"1609",1971,2,"5","F",5280
"1610",1971,2,"5","M",5588
"1611",1971,2,"6","F",4572
"1612",1971,2,"6","M",4906
"1613",1971,2,"7","F",4402
"1614",1971,2,"7","M",4636
"1615",1971,2,"8","F",5018
"1616",1971,2,"8","M",5248
"1617",1971,2,"9","F",5170
"1618",1971,2,"9","M",5608
"1619",1971,2,"10","F",5210
"1620",1971,2,"10","M",5144
"1621",1971,2,"11","F",5020
"1622",1971,2,"11","M",5352
"1623",1971,2,"12","F",5310
"1624",1971,2,"12","M",5476
"1625",1971,2,"13","F",4524
"1626",1971,2,"13","M",4790
"1627",1971,2,"14","F",4446
"1628",1971,2,"14","M",4622
"1629",1971,2,"15","F",4928
"1630",1971,2,"15","M",5128
"1631",1971,2,"16","F",5178
"1632",1971,2,"16","M",5336
"1633",1971,2,"17","F",5062
"1634",1971,2,"17","M",5380
"1635",1971,2,"18","F",4970
"1636",1971,2,"18","M",5258
"1637",1971,2,"19","F",5040
"1638",1971,2,"19","M",5432
"1639",1971,2,"20","F",4596
"1640",1971,2,"20","M",4906
"1641",1971,2,"21","F",4388
"1642",1971,2,"21","M",4806
"1643",1971,2,"22","F",5148
"1644",1971,2,"22","M",5604
"1645",1971,2,"23","F",5358
"1646",1971,2,"23","M",5424
"1647",1971,2,"24","F",5194
"1648",1971,2,"24","M",5338
"1649",1971,2,"25","F",5008
"1650",1971,2,"25","M",5394
"1651",1971,2,"26","F",5276
"1652",1971,2,"26","M",5462
"1653",1971,2,"27","F",4690
"1654",1971,2,"27","M",4896
